Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A2_061_Line_Y_1km,MOD11A2_061_Sample_X_1km,MOD11A2_061_LST_Day_1km,MOD11A2_061_LST_Night_1km,MOD11A2_061_QC_Day,MOD11A2_061_QC_Night,MOD11A2_061_QC_Day_bitmask,MOD11A2_061_QC_Day_MODLAND,MOD11A2_061_QC_Day_MODLAND_Description,MOD11A2_061_QC_Day_Data_Quality_flag,MOD11A2_061_QC_Day_Data_Quality_flag_Description,MOD11A2_061_QC_Day_Emis_Error_flag,MOD11A2_061_QC_Day_Emis_Error_flag_Description,MOD11A2_061_QC_Day_LST_Error_Flag,MOD11A2_061_QC_Day_LST_Error_Flag_Description,MOD11A2_061_QC_Night_bitmask,MOD11A2_061_QC_Night_MODLAND,MOD11A2_061_QC_Night_MODLAND_Description,MOD11A2_061_QC_Night_Data_Quality_flag,MOD11A2_061_QC_Night_Data_Quality_flag_Description,MOD11A2_061_QC_Night_Emis_Error_flag,MOD11A2_061_QC_Night_Emis_Error_flag_Description,MOD11A2_061_QC_Night_LST_Error_Flag,MOD11A2_061_QC_Night_LST_Error_Flag_Description
Douala,DLAWST,4.05,9.65,2021-01-17,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-01-25,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-02-02,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-02-10,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-02-18,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-02-26,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-03-06,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-03-14,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-03-22,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-03-30,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-04-07,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-04-15,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-04-23,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-05-01,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-05-09,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-05-17,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-05-25,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-06-02,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-06-10,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-06-18,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-06-26,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-07-04,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-07-12,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-07-20,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-07-28,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-08-05,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-08-13,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-08-21,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-08-29,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-09-06,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-09-14,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-09-22,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-09-30,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-10-08,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-10-16,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-10-24,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-11-01,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-11-09,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-11-17,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-11-25,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-12-03,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-12-11,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-12-19,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2021-12-27,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2022-01-01,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Douala,DLAWST,4.05,9.65,2022-01-09,h18v08,713.0,1155.0,0.0,0.0,3.0,3.0,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000011,0b11,LST not produced primarily due to reasons other than cloud,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
